ProjectCode,ReportMonth,State,OriginalCost,RevisedCost,Expenditure,Physical Progress,Agency,DateInconsistency,ProjectAgeDays,ApprovalToStartDays,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,HasRevisedCost,HasRevisedDoc,ProgressVelocity,ProgressScheduleGap,ExpenditureProgressGap,CostGrowth,ScheduleElapsedRatio,RemainingPlannedDays,ElapsedDays,PlannedDurationDays,ProgressBehindSchedule10,ProgressBehindSchedule20,ProgressBehindSchedule30,NegativeProgressVelocity,NoProgress,LateStageLowProgress,ExpenditureAhead10,ExpenditureAhead20,ExpenditureAhead30,OverallRiskEvent
618816,2026-05-01,Telangana,1105.25,1098.05,108.59,6.46,National Highways Authority of India [NHAI],False,304.0,853.0,9.88934930103365,9.88934930103365,-3.4293493010336507,1,1,,-29.17892145369285,3.4293493010336507,,0.3563892145369285,549.0,304.0,853.0,1,1,0,0,0,0,0,0,0,1
618817,2026-05-01,Telangana,973.45,1021.96,228.13,43.1,National Highways Authority of India [NHAI],False,426.0,731.0,22.322791498688794,22.322791498688794,20.777208501311208,1,1,0.9500000000000028,-15.176333789329682,-20.777208501311208,0.0,0.5827633378932968,305.0,426.0,731.0,1,0,0,0,0,0,0,0,0,1
618818,2026-05-01,"Multi-States(Andhra Pradesh,Telangana)",1183.23,1225.14,2.01,3.0,National Highways Authority of India [NHAI],False,365.0,792.0,0.1640628826093344,0.1640628826093344,2.8359371173906656,1,1,0.2000000000000001,-43.08585858585859,-2.8359371173906656,0.0,0.4608585858585858,427.0,365.0,792.0,1,1,1,0,0,0,0,0,0,1
618820,2026-05-01,Odisha,861.84,938.55,390.01,91.0,National Highways Authority of India [NHAI],False,882.0,275.0,41.554525597996914,41.554525597996914,49.445474402003086,1,1,0.0,-109.0,-49.445474402003086,0.0,2.0,-607.0,882.0,275.0,1,1,1,0,1,0,0,0,0,0
618821,2026-05-01,Odisha,920.47,950.4,421.58,91.0,National Highways Authority of India [NHAI],False,882.0,275.0,44.35816498316498,44.35816498316498,46.64183501683502,1,1,0.0,-109.0,-46.64183501683502,0.0,2.0,-607.0,882.0,275.0,1,1,1,0,1,0,0,0,0,0
618822,2026-05-01,Odisha,929.91,869.45,365.06,92.3,National Highways Authority of India [NHAI],False,882.0,275.0,41.9874633388924,41.9874633388924,50.3125366611076,1,1,0.0,-107.7,-50.3125366611076,0.0,2.0,-607.0,882.0,275.0,1,1,1,0,1,0,0,0,0,1
618823,2026-05-01,West Bengal,352.01,346.39,87.2,39.55,National Highways Authority of India [NHAI],False,638.0,182.0,25.17393689194261,25.17393689194261,14.376063108057387,1,1,3.769999999999996,-160.45,-14.376063108057387,0.0,2.0,-456.0,638.0,182.0,1,1,1,0,0,1,0,0,0,0
618824,2026-05-01,West Bengal,201.1,197.74,56.99,52.6,National Highways Authority of India [NHAI],False,669.0,122.0,28.82067361181349,28.82067361181349,23.77932638818651,1,1,3.780000000000001,-147.4,-23.77932638818651,0.0,2.0,-547.0,669.0,122.0,1,1,1,0,0,0,0,0,0,0
618825,2026-05-01,West Bengal,622.04,646.1,367.17,96.17,National Highways Authority of India [NHAI],False,2708.0,122.0,56.82866429345302,56.82866429345302,39.34133570654698,1,1,0.0,-103.83,-39.34133570654698,0.0,2.0,-2586.0,2708.0,122.0,1,1,1,0,1,0,0,0,0,1
618826,2026-05-01,Andhra Pradesh,907.76,905.98,450.16,91.97,National Highways Authority of India [NHAI],False,1035.0,273.0,49.68763107353363,49.68763107353363,42.28236892646637,1,1,0.5699999999999932,-108.03,-42.28236892646637,0.0,2.0,-762.0,1035.0,273.0,1,1,1,0,0,0,0,0,0,1
618827,2026-05-01,Andhra Pradesh,1097.57,1055.23,388.54,82.05,National Highways Authority of India [NHAI],False,1004.0,304.0,36.8204088208258,36.8204088208258,45.2295911791742,1,1,11.36999999999999,-117.95,-45.2295911791742,0.0,2.0,-700.0,1004.0,304.0,1,1,1,0,0,0,0,0,0,1
618830,2026-05-01,Jharkhand,1517.87,1652.09,992.09,76.95,National Highways Authority of India [NHAI],False,912.0,396.0,60.050602570077906,60.050602570077906,16.899397429922097,1,1,0.0,-123.05,-16.899397429922097,0.0,2.0,-516.0,912.0,396.0,1,1,1,0,1,0,0,0,0,1
618831,2026-05-01,Jharkhand,1436.8,1301.54,200.87,27.6,National Highways Authority of India [NHAI],False,577.0,580.0,15.433255989059116,15.433255989059116,12.166744010940885,1,1,1.0,-71.88275862068966,-12.166744010940883,0.0,0.9948275862068966,3.0,577.0,580.0,1,1,1,0,0,0,0,0,0,1
618832,2026-05-01,Jharkhand,1274.82,1274.82,86.46,7.41,National Highways Authority of India [NHAI],False,120.0,700.0,6.782133948322117,6.782133948322117,0.6278660516778833,0,1,2.41,-9.732857142857142,-0.6278660516778833,0.0,0.1714285714285714,580.0,120.0,700.0,0,0,0,0,0,0,0,0,0,1
618833,2026-05-01,Gujarat,894.01,1127.42,457.06,98.79,National Highways Authority of India [NHAI],False,3011.0,731.0,40.54034876088769,40.54034876088769,58.24965123911232,1,1,0.0,-101.21,-58.24965123911232,0.0,2.0,-2280.0,3011.0,731.0,1,1,1,0,1,0,0,0,0,1
618836,2026-05-01,Maharashtra,1985.38,1798.0,463.4,79.98,National Highways Authority of India [NHAI],False,1096.0,454.0,25.77308120133481,25.77308120133481,54.20691879866519,1,1,0.7999999999999972,-120.02,-54.20691879866519,0.0,2.0,-642.0,1096.0,454.0,1,1,1,0,0,0,0,0,0,1
618837,2026-05-01,Maharashtra,1939.23,1910.41,483.41,67.57,National Highways Authority of India [NHAI],False,1096.0,454.0,25.303992336723528,25.303992336723528,42.26600766327647,1,1,1.1199999999999903,-132.43,-42.26600766327647,0.0,2.0,-642.0,1096.0,454.0,1,1,1,0,0,0,0,0,0,1
618838,2026-05-01,Rajasthan,736.75,512.77,400.32,99.0,National Highways Authority of India [NHAI],False,1369.0,273.0,78.07008990385553,78.07008990385553,20.929910096144468,1,1,0.0,-101.0,-20.929910096144468,0.0,2.0,-1096.0,1369.0,273.0,1,1,1,0,1,0,0,0,0,1
618840,2026-05-01,Bihar,664.02,891.64,352.28,97.71,National Highways Authority of India [NHAI],False,3499.0,305.0,39.50921896729621,39.50921896729621,58.20078103270378,1,1,0.039999999999992,-102.29,-58.20078103270378,0.0,2.0,-3194.0,3499.0,305.0,1,1,1,0,0,0,0,0,0,1
618841,2026-05-01,Bihar,491.04,348.38,345.21,95.72,National Highways Authority of India [NHAI],False,1430.0,243.0,99.09007405706413,99.09007405706413,-3.37007405706413,1,1,1.8400000000000036,-104.28,3.37007405706413,0.0,2.0,-1187.0,1430.0,243.0,1,1,1,0,0,0,0,0,0,1
618843,2026-05-01,Uttar Pradesh,197.6,165.28,37.94,15.05,National Highways Authority of India [NHAI],False,242.0,212.0,22.95498547918683,22.95498547918683,-7.904985479186831,1,1,2.66,-99.10094339622644,7.904985479186831,0.0,1.1415094339622642,-30.0,242.0,212.0,1,1,1,0,0,1,0,0,0,1
618844,2026-05-01,"Multi-States(Puducherry, TamilNadu)",1358.31,1162.44,524.89,98.32,National Highways Authority of India [NHAI],False,1642.0,1341.0,45.154158494201845,45.154158494201845,53.16584150579815,1,1,0.0,-24.12593586875465,-53.16584150579815,0.0,1.2244593586875463,-301.0,1642.0,1341.0,1,1,0,0,1,0,0,0,0,1
618845,2026-05-01,"Multi-States(Puducherry, TamilNadu)",1588.4,1415.9,448.72,98.75,National Highways Authority of India [NHAI],False,1642.0,1341.0,31.69150363726252,31.69150363726252,67.05849636273749,1,1,0.0,-23.69593586875465,-67.05849636273749,0.0,1.2244593586875463,-301.0,1642.0,1341.0,1,1,0,0,1,0,0,0,0,1
618846,2026-05-01,Tamil Nadu,2565.63,2319.35,1088.33,99.8,National Highways Authority of India [NHAI],False,1581.0,1402.0,46.92392265074266,46.92392265074266,52.876077349257336,1,1,0.0,-12.96747503566334,-52.876077349257336,0.0,1.1276747503566331,-179.0,1581.0,1402.0,1,0,0,0,1,0,0,0,0,1
618847,2026-05-01,"Multi-States(Puducherry, TamilNadu)",2899.77,2899.77,1206.31,84.2,National Highways Authority of India [NHAI],False,2038.0,945.0,41.60019587760409,41.60019587760409,42.599804122395916,0,1,1.9000000000000057,-115.8,-42.59980412239592,0.0,2.0,-1093.0,2038.0,945.0,1,1,1,0,0,0,0,0,0,1
618848,2026-05-01,Uttar Pradesh,649.44,649.44,0.09,6.7,National Highways Authority of India [NHAI],False,242.0,212.0,0.013858093126385806,0.013858093126385806,6.6861419068736145,0,1,0.1000000000000005,-107.45094339622642,-6.686141906873615,0.0,1.1415094339622642,-30.0,242.0,212.0,1,1,1,0,0,1,0,0,0,0
618850,2026-05-01,Himachal Pradesh,1464.12,1651.67,851.56,100.0,National Highways Authority of India [NHAI],False,3042.0,671.0,51.557514515611466,51.557514515611466,48.442485484388534,1,1,0.0,-100.0,-48.44248548438853,0.0,2.0,-2371.0,3042.0,671.0,1,1,1,0,1,0,0,0,0,1
618851,2026-05-01,Himachal Pradesh,3419.95,4465.94,1923.02,95.65,National Highways Authority of India [NHAI],False,2983.0,273.0,43.05969180060637,43.05969180060637,52.59030819939363,1,1,0.0300000000000011,-104.35,-52.59030819939363,0.0,2.0,-2710.0,2983.0,273.0,1,1,1,0,0,0,0,0,0,1
618852,2026-05-01,Himachal Pradesh,191.11,192.11,182.2,100.0,National Highways Authority of India [NHAI],False,1430.0,120.0,94.84149705897661,94.84149705897661,5.158502941023386,1,1,0.0,-100.0,-5.158502941023386,0.0,2.0,-1310.0,1430.0,120.0,1,1,1,0,1,0,0,0,0,1
618853,2026-05-01,Rajasthan,353.3,241.34,180.55,82.61,National Highways Authority of India [NHAI],False,669.0,182.0,74.81146929642829,74.81146929642829,7.798530703571714,1,1,1.6700000000000017,-117.39,-7.798530703571714,0.0,2.0,-487.0,669.0,182.0,1,1,1,0,0,0,0,0,0,0
618856,2026-05-01,Uttar Pradesh,1101.79,1212.26,357.18,63.51,National Highways Authority of India [NHAI],False,912.0,426.0,29.463976374705098,29.463976374705098,34.0460236252949,1,1,0.0,-136.49,-34.0460236252949,0.0,2.0,-486.0,912.0,426.0,1,1,1,0,1,0,0,0,0,1
618858,2026-05-01,Uttar Pradesh,955.34,955.34,283.62,66.35,National Highways Authority of India [NHAI],False,851.0,487.0,29.687859819540684,29.687859819540684,36.66214018045931,0,1,2.1499999999999915,-108.39332648870638,-36.66214018045931,0.0,1.7474332648870636,-364.0,851.0,487.0,1,1,1,0,0,0,0,0,0,1
618859,2026-05-01,Uttar Pradesh,575.66,553.61,371.98,99.33,National Highways Authority of India [NHAI],False,1308.0,395.0,67.1917053521432,67.1917053521432,32.138294647856796,1,1,0.0,-100.67,-32.1382946478568,0.0,2.0,-913.0,1308.0,395.0,1,1,1,0,1,0,0,0,0,1
618861,2026-05-01,Bihar,897.45,1397.47,897.13,97.85,National Highways Authority of India [NHAI],False,1856.0,212.0,64.19672694225994,64.19672694225994,33.65327305774005,1,1,0.0,-102.15,-33.65327305774005,0.0,2.0,-1644.0,1856.0,212.0,1,1,1,0,1,0,0,0,0,1
618862,2026-05-01,Bihar,2156.22,3046.61,1668.28,99.14,National Highways Authority of India [NHAI],False,1612.0,456.0,54.75856771953088,54.75856771953088,44.38143228046912,1,1,0.0,-100.86,-44.38143228046912,0.0,2.0,-1156.0,1612.0,456.0,1,1,1,0,1,0,0,0,0,1
618863,2026-05-01,Jharkhand,662.44,826.59,510.72,98.5,National Highways Authority of India [NHAI],False,2373.0,1003.0,61.78637534932675,61.78637534932675,36.71362465067325,1,1,0.0,-101.5,-36.71362465067325,0.0,2.0,-1370.0,2373.0,1003.0,1,1,1,0,1,0,0,0,0,1
618866,2026-05-01,Uttar Pradesh,2077.0,1112.44,305.32,22.0,National Highways Authority of India [NHAI],False,181.0,335.0,27.445974614361223,27.445974614361223,-5.445974614361223,1,1,5.989999999999998,-32.02985074626866,5.445974614361223,0.0,0.5402985074626866,154.0,181.0,335.0,1,1,1,0,0,0,0,0,0,1
618867,2026-05-01,Uttar Pradesh,2009.11,1936.61,194.38,32.95,National Highways Authority of India [NHAI],False,365.0,792.0,10.037126731763237,10.037126731763237,22.912873268236766,1,1,4.740000000000002,-13.135858585858584,-22.91287326823677,0.0,0.4608585858585858,427.0,365.0,792.0,1,0,0,0,0,0,0,0,0,1
618868,2026-05-01,Uttar Pradesh,2289.52,2223.71,486.69,68.4,National Highways Authority of India [NHAI],False,699.0,458.0,21.886397057170225,21.886397057170225,46.51360294282978,1,1,5.920000000000009,-84.22008733624455,-46.51360294282978,0.0,1.5262008733624457,-241.0,699.0,458.0,1,1,1,0,0,0,0,0,0,1
618869,2026-05-01,Uttar Pradesh,1122.02,1869.59,169.77,13.0,National Highways Authority of India [NHAI],False,151.0,365.0,9.080600559480958,9.080600559480958,3.919399440519042,1,1,2.789999999999999,-28.369863013698637,-3.919399440519042,0.0,0.4136986301369863,214.0,151.0,365.0,1,1,0,0,0,0,0,0,0,1
618870,2026-05-01,Karnataka,883.62,1726.65,61.61,21.79,National Highways Authority of India [NHAI],False,395.0,790.0,3.568181160049807,3.568181160049807,18.221818839950192,1,1,1.6899999999999975,-28.21,-18.221818839950192,0.0,0.5,395.0,395.0,790.0,1,1,0,0,0,0,0,0,0,1
618871,2026-05-01,Karnataka,909.86,896.42,33.14,9.85,National Highways Authority of India [NHAI],False,151.0,1034.0,3.696927779389126,3.696927779389126,6.153072220610873,1,1,2.67,-4.753481624758223,-6.153072220610873,0.0,0.1460348162475822,883.0,151.0,1034.0,0,0,0,0,0,0,0,0,0,1
618872,2026-05-01,Karnataka,1062.76,952.03,93.27,16.33,National Highways Authority of India [NHAI],False,395.0,790.0,9.796960179826266,9.796960179826266,6.533039820173732,1,1,1.4799999999999986,-33.67,-6.533039820173732,0.0,0.5,395.0,395.0,790.0,1,1,1,0,0,0,0,0,0,1
618873,2026-05-01,Karnataka,1272.71,1203.2,97.85,15.84,National Highways Authority of India [NHAI],False,395.0,821.0,8.13248005319149,8.13248005319149,7.70751994680851,1,1,2.789999999999999,-32.27205846528624,-7.70751994680851,0.0,0.4811205846528623,426.0,395.0,821.0,1,1,1,0,0,0,0,0,0,1
618875,2026-05-01,Uttarakhand,183.92,142.11,113.06,70.42,National Highways Authority of India [NHAI],False,1369.0,273.0,79.55808880444725,79.55808880444725,-9.13808880444725,1,1,0.0,-129.57999999999998,9.13808880444725,0.0,2.0,-1096.0,1369.0,273.0,1,1,1,0,1,0,0,0,0,1
618878,2026-05-01,Himachal Pradesh,696.65,776.59,318.1,98.24,National Highways Authority of India [NHAI],False,973.0,549.0,40.961124917910354,40.961124917910354,57.27887508208964,1,1,1.6400000000000006,-78.99132969034609,-57.27887508208964,0.0,1.7723132969034607,-424.0,973.0,549.0,1,1,1,0,0,0,0,0,0,1
618879,2026-05-01,Himachal Pradesh,930.86,930.86,370.19,94.83,National Highways Authority of India [NHAI],False,546.0,884.0,39.7686010785725,39.7686010785725,55.0613989214275,0,1,2.819999999999993,33.065294117647056,-55.0613989214275,0.0,0.6176470588235294,338.0,546.0,884.0,0,0,0,0,0,0,0,0,0,1
618880,2026-05-01,Himachal Pradesh,815.68,666.79,218.66,54.22,National Highways Authority of India [NHAI],False,791.0,609.0,32.792933307338146,32.792933307338146,21.427066692661853,1,1,2.6599999999999966,-75.66505747126439,-21.427066692661853,0.0,1.2988505747126438,-182.0,791.0,609.0,1,1,1,0,0,0,0,0,0,1
618881,2026-05-01,Himachal Pradesh,1113.02,1112.39,398.71,31.09,National Highways Authority of India [NHAI],False,426.0,759.0,35.84264511547209,35.84264511547209,-4.752645115472088,1,1,3.289999999999999,-25.03648221343873,4.752645115472088,0.0,0.5612648221343873,333.0,426.0,759.0,1,1,0,0,0,0,0,0,0,1
618882,2026-05-01,"Multi-States(Bihar, UttarPradesh)",531.61,444.92,36.75,17.62,National Highways Authority of India [NHAI],False,273.0,518.0,8.259911894273127,8.259911894273127,9.360088105726874,1,1,2.110000000000001,-35.08270270270269,-9.360088105726874,0.0,0.527027027027027,245.0,273.0,518.0,1,1,1,0,0,0,0,0,0,0
618883,2026-05-01,Uttar Pradesh,1706.47,1579.59,866.24,100.0,National Highways Authority of India [NHAI],False,1035.0,273.0,54.83954697104946,54.83954697104946,45.16045302895054,1,1,0.8900000000000006,-100.0,-45.16045302895054,0.0,2.0,-762.0,1035.0,273.0,1,1,1,0,0,0,0,0,0,1
618884,2026-05-01,Uttar Pradesh,1493.65,1311.44,727.02,96.29,National Highways Authority of India [NHAI],False,943.0,365.0,55.4367717928384,55.4367717928384,40.85322820716161,1,1,0.7900000000000063,-103.71,-40.85322820716161,0.0,2.0,-578.0,943.0,365.0,1,1,1,0,0,0,0,0,0,1
618885,2026-05-01,Uttar Pradesh,617.88,549.02,249.49,91.1,National Highways Authority of India [NHAI],False,1065.0,243.0,45.44278896943646,45.44278896943646,45.65721103056354,1,1,7.219999999999999,-108.9,-45.65721103056354,0.0,2.0,-822.0,1065.0,243.0,1,1,1,0,0,0,0,0,0,1
618886,2026-05-01,"Multi-States (UttarPradesh,Uttarakhand)",238.66,0.1,20.2,16.4,National Highways Authority of India [NHAI],False,212.0,183.0,20199.999999999996,100.0,-83.6,1,1,5.279999999999999,-99.44699453551912,20183.599999999995,0.0,1.1584699453551912,-29.0,212.0,183.0,1,1,1,0,0,1,1,1,1,0
618887,2026-05-01,Karnataka,2082.98,2545.11,865.76,83.36,National Highways Authority of India [NHAI],False,1673.0,1004.0,34.01660439037998,34.01660439037998,49.34339560962002,1,1,0.480000000000004,-83.27346613545818,-49.34339560962002,0.0,1.6663346613545815,-669.0,1673.0,1004.0,1,1,1,0,0,0,0,0,0,1
618888,2026-05-01,Himachal Pradesh,1146.19,1358.62,293.56,93.05,National Highways Authority of India [NHAI],False,1126.0,396.0,21.60721908995893,21.60721908995893,71.44278091004107,1,1,1.7000000000000028,-106.95,-71.44278091004107,0.0,2.0,-730.0,1126.0,396.0,1,1,1,0,0,0,0,0,0,1
618889,2026-05-01,Himachal Pradesh,1322.95,1829.49,878.58,97.45,National Highways Authority of India [NHAI],False,1247.0,640.0,48.0232195857862,48.0232195857862,49.4267804142138,1,1,0.0,-97.39375,-49.4267804142138,0.0,1.9484375,-607.0,1247.0,640.0,1,1,1,0,1,0,0,0,0,1
618890,2026-05-01,Himachal Pradesh,739.39,754.82,233.46,92.8,National Highways Authority of India [NHAI],False,943.0,426.0,30.92922816035611,30.92922816035611,61.870771839643886,1,1,0.2300000000000039,-107.2,-61.870771839643886,0.0,2.0,-517.0,943.0,426.0,1,1,1,0,0,0,0,0,0,1
618891,2026-05-01,Himachal Pradesh,1244.43,786.91,94.67,22.24,National Highways Authority of India [NHAI],False,365.0,486.0,12.03060070401952,12.03060070401952,10.209399295980479,1,1,1.2899999999999991,-52.86288065843621,-10.20939929598048,0.0,0.7510288065843621,121.0,365.0,486.0,1,1,1,0,0,0,0,0,0,0
618893,2026-05-01,Uttar Pradesh,2966.63,3475.65,866.7,97.35,National Highways Authority of India [NHAI],False,3317.0,731.0,24.936342842346036,24.936342842346036,72.41365715765396,1,1,0.0,-102.65,-72.41365715765396,0.0,2.0,-2586.0,3317.0,731.0,1,1,1,0,1,0,0,0,0,1
618894,2026-05-01,Tamil Nadu,1772.13,1772.13,499.66,95.52,National Highways Authority of India [NHAI],False,1977.0,700.0,28.19544841518399,28.19544841518399,67.324551584816,0,1,3.6799999999999926,-104.48,-67.324551584816,0.0,2.0,-1277.0,1977.0,700.0,1,1,1,0,0,0,0,0,0,1
618895,2026-05-01,Tamil Nadu,1319.42,1319.42,417.73,92.0,National Highways Authority of India [NHAI],False,1946.0,731.0,31.66012338754907,31.66012338754907,60.33987661245093,0,1,0.0699999999999931,-108.0,-60.33987661245093,0.0,2.0,-1215.0,1946.0,731.0,1,1,1,0,0,0,0,0,0,1
618896,2026-05-01,Karnataka,1386.41,2038.71,976.79,70.41,National Highways Authority of India [NHAI],False,1308.0,579.0,47.912160140480985,47.912160140480985,22.49783985951901,1,1,0.1899999999999977,-129.59,-22.49783985951901,0.0,2.0,-729.0,1308.0,579.0,1,1,1,0,0,0,0,0,0,1
618898,2026-05-01,Tamil Nadu,1163.17,834.46,199.66,29.72,National Highways Authority of India [NHAI],False,334.0,151.0,23.926850897586462,23.926850897586462,5.793149102413537,1,1,3.02,-170.28,-5.793149102413537,0.0,2.0,-183.0,334.0,151.0,1,1,1,0,0,1,0,0,0,0
618899,2026-05-01,Tamil Nadu,1499.12,1499.12,685.7,100.0,National Highways Authority of India [NHAI],False,2587.0,424.0,45.74016756497146,45.74016756497146,54.25983243502854,0,1,0.0,-100.0,-54.25983243502854,0.0,2.0,-2163.0,2587.0,424.0,1,1,1,0,1,0,0,0,0,1
618901,2026-05-01,Gujarat,1181.34,1098.23,918.87,86.2,National Highways Authority of India [NHAI],False,1157.0,455.0,83.66826621017455,83.66826621017455,2.531733789825452,1,1,1.5,-113.8,-2.531733789825452,0.0,2.0,-702.0,1157.0,455.0,1,1,1,0,0,0,0,0,0,0
618902,2026-05-01,Bihar,662.44,1311.22,933.08,88.38,National Highways Authority of India [NHAI],False,2343.0,1033.0,71.1612086453837,71.1612086453837,17.2187913546163,1,1,3.1299999999999955,-111.62,-17.2187913546163,0.0,2.0,-1310.0,2343.0,1033.0,1,1,1,0,0,0,0,0,0,1
618903,2026-05-01,Bihar,1028.28,1244.09,831.69,91.03,National Highways Authority of India [NHAI],False,2708.0,640.0,66.85127281788296,66.85127281788296,24.178727182117044,1,1,0.0,-108.97,-24.178727182117044,0.0,2.0,-2068.0,2708.0,640.0,1,1,1,0,1,0,0,0,0,1
618904,2026-05-01,Bihar,2127.86,2171.6,98.07,89.81,National Highways Authority of India [NHAI],False,5599.0,184.0,4.516025050653895,4.516025050653895,85.29397494934611,1,1,0.0,-110.19,-85.29397494934611,0.0,2.0,-5415.0,5599.0,184.0,1,1,1,0,1,0,0,0,0,1
618905,2026-05-01,Bihar,470.5,528.48,250.42,68.43,National Highways Authority of India [NHAI],False,638.0,182.0,47.38495307296397,47.38495307296397,21.04504692703604,1,1,-0.4399999999999977,-131.57,-21.04504692703604,0.0,2.0,-456.0,638.0,182.0,1,1,1,1,0,0,0,0,0,1
618906,2026-05-01,Punjab,857.91,1443.47,517.35,67.9,National Highways Authority of India [NHAI],False,1430.0,547.0,35.84071716073074,35.84071716073074,32.059282839269265,1,1,0.8000000000000114,-132.1,-32.059282839269265,0.0,2.0,-883.0,1430.0,547.0,1,1,1,0,0,0,0,0,0,1
618907,2026-05-01,"Multi-States(HimachalPradesh, Punjab)",571.34,481.88,66.37,25.73,National Highways Authority of India [NHAI],False,365.0,792.0,13.773138540715532,13.773138540715532,11.956861459284468,1,1,0.8599999999999994,-20.355858585858588,-11.956861459284468,0.0,0.4608585858585858,427.0,365.0,792.0,1,1,0,0,0,0,0,0,0,1
618908,2026-05-01,Odisha,153.61,103.68,73.59,38.0,National Highways Authority of India [NHAI],False,1369.0,122.0,70.97800925925925,70.97800925925925,-32.97800925925925,1,1,0.0,-162.0,32.97800925925925,0.0,2.0,-1247.0,1369.0,122.0,1,1,1,0,1,1,1,1,1,0
618909,2026-05-01,"Multi-States(Jharkhand, WestBengal)",1652.4,1771.88,749.49,97.4,National Highways Authority of India [NHAI],False,2343.0,640.0,42.29913989660699,42.29913989660699,55.10086010339302,1,1,0.0,-102.6,-55.10086010339302,0.0,2.0,-1703.0,2343.0,640.0,1,1,1,0,1,0,0,0,0,1
